
FSA,SITE_ADDRESS,num_units,Average_Household_Size,Population,Total_EV_Pop,Total_EV_Pop,num_residents_baseline,ev_adoption_rate_baseline
M4V,85  LAWTON BLVD ,87.0,1.891364082,19273.0,518.0,451.0,164.5486751,0.023400612255486952
M6M,200  DORA SPENCER RD ,125.0,2.648652045,42148.0,214.0,185.0,331.0815056,0.004389294865711303
M3N,2000  SHEPPARD AVE W,266.0,2.99633216,40846.0,151.0,129.0,797.0243546,0.0031582039857023943
M9N,1765  WESTON RD ,246.0,2.490585874,26059.0,173.0,149.0,612.684125,0.005717794236156414
M3H,4455  BATHURST ST ,301.0,2.601476265,38416.0,610.0,528.0,783.0443558,0.013744273219491879
M5A,425  DUNDAS ST E,32.0,1.792752562,48978.0,630.0,523.0,57.36808198,0.01067826371023725
M6A,1111  LAWRENCE AVE W,15.0,2.429703615,22380.0,211.0,179.0,36.44555423,0.007998212689901698
M1E,205  MORNINGSIDE AVE ,107.0,2.773267898,48033.0,453.0,408.0,296.7396651,0.008494160264817937
M6C,105  RAGLAN AVE ,34.0,2.353570027,23997.0,441.0,403.0,80.02138092,0.01679376588740259
M4N,3000  YONGE ST ,272.0,2.579184067,16058.0,644.0,578.0,701.5380662,0.03599451986548761
M4G,823  MILLWOOD RD ,13.0,2.426095568,19598.0,680.0,596.0,31.53924238,0.030411266455760793
M6K,1  ELM GROVE AVE ,12.0,1.852943765,42110.0,388.0,336.0,22.23532518,0.007979102350985513
M4L,11  NEWBOLD AVE ,21.0,2.342956876,32218.0,521.0,460.0,49.2020944,0.014277732944316841
M9P,165  LA ROSE AVE ,211.0,2.612960385,20645.0,218.0,192.0,551.3346412,0.009300072656817631
M5P,340  LONSDALE RD ,36.0,2.075180874,19791.0,541.0,495.0,74.70651146,0.02501136880400182
M9B,53  WARRENDER AVE ,128.0,2.617420066,33236.0,685.0,602.0,335.0297684,0.018112889637742206
M4B,991  O'CONNOR DR ,12.0,2.445407962,18612.0,247.0,209.0,29.34489554,0.011229314420803783
M1R,1780  LAWRENCE AVE E,39.0,2.790273835,30467.0,282.0,259.0,108.8206796,0.008501001083139134
M4N,3110  YONGE ST ,41.0,2.579184067,16058.0,644.0,578.0,105.7465467,0.03599451986548761
M6C,50  RAGLAN AVE ,32.0,2.353570027,23997.0,441.0,403.0,75.31424086,0.01679376588740259
M3A,1325  YORK MILLS RD ,64.0,2.617582083,34361.0,925.0,624.0,167.5252533,0.018160123395710253
M1J,35  TRUDELLE ST ,84.0,2.928995488,37002.0,194.0,169.0,246.035621,0.004567320685368358
,,,,,,,,
M8X,2675  BLOOR ST W,14.0,2.319650655,10624.0,423.0,373.0,32.47510917,0.03510918674698795
M6P,283  GILMOUR AVE ,35.0,2.096324728,39870.0,493.0,413.0,73.37136548,0.01035866566340607
M4W,45  GLEN RD ,28.0,1.895180275,15296.0,624.0,506.0,53.0650477,0.033080543933054395
,,,,,,,,
M4X,387  SHERBOURNE ST ,44.0,2.01498886,19896.0,101.0,92.0,88.65950984,0.004624045034177724
M4J,111  COSBURN AVE ,36.0,2.408336761,35128.0,452.0,401.0,86.7001234,0.011415395126394898
M6K,57  SPENCER AVE ,19.0,1.852943765,42110.0,388.0,336.0,35.20593154,0.007979102350985513
M4Y,44  CHARLES ST W,793.0,1.597563121,36319.0,288.0,249.0,1266.867555,0.006855915636443734
M4A,26  SLOANE AVE ,60.0,2.407425743,14589.0,143.0,115.0,144.4455446,0.007882651312632806
M1R,2301  VICTORIA PARK AVE ,104.0,2.790273835,30467.0,282.0,259.0,290.1884788,0.008501001083139134
M6P,2350  DUNDAS ST W,457.0,2.096324728,39870.0,493.0,413.0,958.0204007,0.01035866566340607
M6K,177  JAMESON AVE ,73.0,1.852943765,42110.0,388.0,336.0,135.2648948,0.007979102350985513
M2P,28  UPPER CANADA DR ,54.0,2.528820375,7546.0,345.0,318.0,136.5563003,0.04214153193745031
M6K,1339  KING ST W,10.0,1.852943765,42110.0,388.0,336.0,18.52943765,0.007979102350985513
M8V,148  ISLINGTON AVE ,38.0,1.933680845,44144.0,777.0,674.0,73.47987211,0.015268213120695904
M6C,22  ROBINA AVE ,20.0,2.353570027,23997.0,441.0,403.0,47.07140054,0.01679376588740259
,,,,,,,,
M5N,525  CHAPLIN CRES ,110.0,2.566979183,16154.0,416.0,372.0,282.3677101,0.023028352110932276
M3C,1063  DON MILLS RD ,43.0,2.438357851,39616.0,461.0,406.0,104.8493876,0.010248384491114702
M5A,285  SHUTER ST ,300.0,1.792752562,48978.0,630.0,523.0,537.8257686,0.01067826371023725
M6K,40  TYNDALL AVE ,65.0,1.852943765,42110.0,388.0,336.0,120.4413447,0.007979102350985513
M1E,90  MORNELLE CRT ,198.0,2.773267898,48033.0,453.0,408.0,549.1070438,0.008494160264817937
M6H,10  DORA AVE ,134.0,2.270037375,43730.0,372.0,318.0,304.1850083,0.007271895723759433
M9A,318  THE KINGSWAY  ,11.0,2.332696715,36642.0,730.0,643.0,25.65966387,0.017548168768080345
M4J,190  COSBURN AVE ,47.0,2.408336761,35128.0,452.0,401.0,113.1918278,0.011415395126394898
M3M,1537  WILSON AVE ,42.0,2.616451308,24906.0,110.0,93.0,109.8909549,0.0037340399903637678
M4A,7  BIGGIN CRT ,66.0,2.407425743,14589.0,143.0,115.0,158.890099,0.007882651312632806
M4A,10  ELVASTON DR ,20.0,2.407425743,14589.0,143.0,115.0,48.14851486,0.007882651312632806
M4C,156  BARRINGTON AVE ,12.0,2.423926092,46440.0,449.0,393.0,29.0871131,0.008462532299741601
M4S,33  DAVISVILLE AVE ,266.0,1.956485782,30754.0,770.0,471.0,520.425218,0.015315080965077714
M4E,98  LEUTY AVE ,15.0,2.342560235,25473.0,495.0,433.0,35.13840353,0.016998390452636125
M4G,1741  BAYVIEW AVE ,26.0,2.426095568,19598.0,680.0,596.0,63.07848477,0.030411266455760793
M1T,20  CARABOB CRT ,195.0,2.615402056,34607.0,344.0,298.0,510.0034009,0.008610974658306124
M6G,333  HARBORD ST ,10.0,2.348066298,30600.0,394.0,356.0,23.48066298,0.011633986928104575
M6S,93  LAVINIA AVE ,68.0,2.344079355,34029.0,751.0,678.0,159.3973961,0.019924182315084193
M9N,1860  JANE ST ,40.0,2.490585874,26059.0,173.0,149.0,99.62343496,0.005717794236156414
M1B,17  DURNFORD RD ,14.0,3.188007586,65555.0,721.0,559.0,44.6321062,0.00852719090839753
M6M,2100  KEELE ST ,71.0,2.648652045,42148.0,214.0,185.0,188.0542952,0.004389294865711303
M4A,3  ECCLESTON DR ,61.0,2.407425743,14589.0,143.0,115.0,146.8529703,0.007882651312632806
M6E,36  ROSECLIFFE AVE ,26.0,2.537301374,37684.0,271.0,239.0,65.96983572,0.0063422142023139795
M1H,960  MARKHAM RD ,181.0,2.77618165,23964.0,233.0,210.0,502.4888787,0.008763144717075613
M4X,375  BLEECKER ST ,327.0,2.01498886,19896.0,101.0,92.0,658.9013572,0.004624045034177724
M6H,675  DOVERCOURT RD ,11.0,2.270037375,43730.0,372.0,318.0,24.97041113,0.007271895723759433
M6L,331  FALSTAFF AVE ,11.0,2.75242387,20156.0,120.0,100.0,30.27666257,0.004961301845604287
M4E,2393  QUEEN ST E,24.0,2.342560235,25473.0,495.0,433.0,56.22144564,0.016998390452636125
M1E,225  MORNINGSIDE AVE ,99.0,2.773267898,48033.0,453.0,408.0,274.5535219,0.008494160264817937
M4J,1169  DANFORTH AVE ,30.0,2.408336761,35128.0,452.0,401.0,72.25010283,0.011415395126394898
M1N,23  GLEN EVEREST RD ,11.0,2.413191892,22976.0,321.0,301.0,26.54511081,0.013100626740947075
M4P,412  EGLINTON AVE E,65.0,1.793115786,25057.0,378.0,309.0,116.5525261,0.012331883306062177
M6E,2204  DUFFERIN ST ,28.0,2.537301374,37684.0,271.0,239.0,71.04443847,0.0063422142023139795
M1T,3845  SHEPPARD AVE E,106.0,2.615402056,34607.0,344.0,298.0,277.2326179,0.008610974658306124
M1G,20  GREENCREST CRCT ,136.0,2.995636575,30894.0,213.0,187.0,407.4065742,0.00605295526639477
M9A,41  MABELLE AVE ,350.0,2.332696715,36642.0,730.0,643.0,816.4438503,0.017548168768080345
M4G,1299  BAYVIEW AVE ,19.0,2.426095568,19598.0,680.0,596.0,46.09581579,0.030411266455760793
M3M,24  SEELEY DR ,100.0,2.616451308,24906.0,110.0,93.0,261.6451308,0.0037340399903637678
M9P,38  DIXINGTON CRES ,111.0,2.612960385,20645.0,218.0,192.0,290.0386027,0.009300072656817631
M4V,82  WARREN RD ,49.0,1.891364082,19273.0,518.0,451.0,92.67684002,0.023400612255486952
M3N,2755  JANE ST ,118.0,2.99633216,40846.0,151.0,129.0,353.5671949,0.0031582039857023943
M6P,340  HIGH PARK AVE ,10.0,2.096324728,39870.0,493.0,413.0,20.96324728,0.01035866566340607
M4Y,50  GLOUCESTER ST ,35.0,1.597563121,36319.0,288.0,249.0,55.91470924,0.006855915636443734
M8Y,10  RIVERWOOD PKWY ,52.0,2.202123397,21986.0,458.0,388.0,114.5104166,0.017647593923405803
M4S,265  BALLIOL ST ,202.0,1.956485782,30754.0,770.0,471.0,395.210128,0.015315080965077714
M4K,812  BROADVIEW AVE ,24.0,2.177892067,30913.0,456.0,407.0,52.26940961,0.013165981949341701
M4E,700  KINGSTON RD ,38.0,2.342560235,25473.0,495.0,433.0,89.01728893,0.016998390452636125
M6L,2460  KEELE ST ,57.0,2.75242387,20156.0,120.0,100.0,156.8881606,0.004961301845604287
M1M,121  MINERVA AVE ,90.0,2.691586622,23258.0,322.0,269.0,242.242796,0.011565912804196405
M4V,1  ORIOLE RD ,80.0,1.891364082,19273.0,518.0,451.0,151.3091266,0.023400612255486952
M4C,2575  DANFORTH AVE ,335.0,2.423926092,46440.0,449.0,393.0,812.0152408,0.008462532299741601
M8Y,8  KINGS POINT DR ,16.0,2.202123397,21986.0,458.0,388.0,35.23397435,0.017647593923405803
M1K,709  KENNEDY RD ,79.0,2.720368174,48175.0,283.0,227.0,214.9090857,0.004711987545407369
M5P,1545  BATHURST ST ,56.0,2.075180874,19791.0,541.0,495.0,116.2101289,0.02501136880400182
M2N,11  CHURCHILL AVE ,17.0,2.199958989,75100.0,1595.0,1406.0,37.39930281,0.018721704394141146
M6L,2647  KEELE ST ,33.0,2.75242387,20156.0,120.0,100.0,90.82998771,0.004961301845604287
M3A,265  CASSANDRA BLVD ,164.0,2.617582083,34361.0,925.0,624.0,429.2834616,0.018160123395710253
M5T,50  STEPHANIE ST ,284.0,1.986573458,17903.0,127.0,104.0,564.1868621,0.0058090822767134
M5T,87  BELLEVUE AVE ,28.0,1.986573458,17903.0,127.0,104.0,55.62405682,0.0058090822767134
M1P,1181  ELLESMERE RD ,32.0,2.739069796,45170.0,386.0,306.0,87.65023347,0.006774407792782821
M2R,12  GOLDFINCH CRT ,143.0,2.641476274,40581.0,422.0,362.0,377.7311072,0.008920430743451368
M6H,109  GLENHOLME AVE ,15.0,2.270037375,43730.0,372.0,318.0,34.05056063,0.007271895723759433
M4B,2893  ST CLAIR AVE E,12.0,2.445407962,18612.0,247.0,209.0,29.34489554,0.011229314420803783
M6A,525  LAWRENCE AVE W,133.0,2.429703615,22380.0,211.0,179.0,323.1505808,0.007998212689901698
M8V,2521  LAKE SHORE BLVD W,37.0,1.933680845,44144.0,777.0,674.0,71.54619127,0.015268213120695904
M6J,15  GORE VALE AVE ,10.0,2.077978386,32111.0,385.0,367.0,20.77978386,0.011429105291021768
M4J,175  COSBURN AVE ,30.0,2.408336761,35128.0,452.0,401.0,72.25010283,0.011415395126394898
M6A,771  LAWRENCE AVE W,10.0,2.429703615,22380.0,211.0,179.0,24.29703615,0.007998212689901698
M4P,551  EGLINTON AVE E,54.0,1.793115786,25057.0,378.0,309.0,96.82825244,0.012331883306062177
M6K,1  SPRINGHURST AVE ,41.0,1.852943765,42110.0,388.0,336.0,75.97069437,0.007979102350985513
M6B,2400  BATHURST ST ,31.0,2.594707648,28534.0,310.0,273.0,80.43593709,0.009567533468844185
M4S,70  DUNFIELD AVE ,156.0,1.956485782,30754.0,770.0,471.0,305.211782,0.015315080965077714
M6R,109  INDIAN RD ,38.0,2.281990801,19349.0,352.0,293.0,86.71565044,0.015142901441934984
M4K,75  COSBURN AVE ,118.0,2.177892067,30913.0,456.0,407.0,256.9912639,0.013165981949341701
M2L,17  FARMSTEAD RD ,136.0,2.862874556,11274.0,489.0,421.0,389.3509396,0.03734255809827923
M4X,2  PROSPECT ST ,15.0,2.01498886,19896.0,101.0,92.0,30.2248329,0.004624045034177724
M3B,1  WINGREEN CRT ,11.0,2.597297842,12880.0,633.0,540.0,28.57027626,0.04192546583850932
M9A,18  ANGLESEY BLVD ,25.0,2.332696715,36642.0,730.0,643.0,58.31741788,0.017548168768080345
M2H,13  FIELD SPARROWAY  ,16.0,2.73317757,23396.0,357.0,321.0,43.73084112,0.013720294067361942
M4J,200  COSBURN AVE ,45.0,2.408336761,35128.0,452.0,401.0,108.3751542,0.011415395126394898
M3C,5  DUFRESNE CRT ,218.0,2.438357851,39616.0,461.0,406.0,531.5620115,0.010248384491114702
,,,,,,,,
M3J,3444  KEELE ST ,61.0,2.740008241,26600.0,341.0,287.0,167.1405027,0.010789473684210526
M6H,730  DOVERCOURT RD ,356.0,2.270037375,43730.0,372.0,318.0,808.1333055,0.007271895723759433
M1B,95-115  GENERATION BLVD ,108.0,3.188007586,65555.0,721.0,559.0,344.3048193,0.00852719090839753
M3A,8-10  ROANOKE RD ,111.0,2.617582083,34361.0,925.0,624.0,290.5516112,0.018160123395710253
M8Y,810  ROYAL YORK RD ,60.0,2.202123397,21986.0,458.0,388.0,132.1274038,0.017647593923405803
M1P,3  GLAMORGAN AVE ,139.0,2.739069796,45170.0,386.0,306.0,380.7307016,0.006774407792782821
M4M,1187-1189  QUEEN ST E,34.0,2.189286026,25052.0,497.0,457.0,74.43572488,0.01824205652243334
M2J,25  LEITH HILL RD ,147.0,2.550526533,61761.0,980.0,871.0,374.9274004,0.014102750926960379
M4B,2890  ST CLAIR AVE E,31.0,2.445407962,18612.0,247.0,209.0,75.80764682,0.011229314420803783
M1K,2243  EGLINTON AVE E,91.0,2.720368174,48175.0,283.0,227.0,247.5535038,0.004711987545407369
M1N,1150  KINGSTON RD ,51.0,2.413191892,22976.0,321.0,301.0,123.0727865,0.013100626740947075
M1N,1449  KINGSTON RD ,14.0,2.413191892,22976.0,321.0,301.0,33.78468649,0.013100626740947075
M1N,1445  KINGSTON RD ,14.0,2.413191892,22976.0,321.0,301.0,33.78468649,0.013100626740947075
M4V,320  AVENUE RD ,24.0,1.891364082,19273.0,518.0,451.0,45.39273797,0.023400612255486952
M6C,231  VAUGHAN RD ,52.0,2.353570027,23997.0,441.0,403.0,122.3856414,0.01679376588740259
M4K,65  GAMBLE AVE ,48.0,2.177892067,30913.0,456.0,407.0,104.5388192,0.013165981949341701
M2K,50  RUDDINGTON DR ,189.0,2.171387011,25377.0,627.0,546.0,410.3921451,0.021515545572762737
M5R,30  HILLSBORO AVE ,196.0,1.892163236,26197.0,524.0,478.0,370.8639943,0.018246364087490936
M6K,32  MAYNARD AVE ,44.0,1.852943765,42110.0,388.0,336.0,81.52952566,0.007979102350985513
M4B,1020  O'CONNOR DR ,12.0,2.445407962,18612.0,247.0,209.0,29.34489554,0.011229314420803783
M4L,191  KENILWORTH AVE ,31.0,2.342956876,32218.0,521.0,460.0,72.63166316,0.014277732944316841
M6M,65  EMMETT AVE ,419.0,2.648652045,42148.0,214.0,185.0,1109.785207,0.004389294865711303
M9B,340  THE EAST MALL  ,82.0,2.617420066,33236.0,685.0,602.0,214.6284454,0.018112889637742206
M6M,2246  KEELE ST ,22.0,2.648652045,42148.0,214.0,185.0,58.27034499,0.004389294865711303
M5A,251  SHERBOURNE ST ,200.0,1.792752562,48978.0,630.0,523.0,358.5505124,0.01067826371023725
M8Y,25  RIVERWOOD PKWY ,50.0,2.202123397,21986.0,458.0,388.0,110.1061699,0.017647593923405803
M3M,2864  KEELE ST ,11.0,2.616451308,24906.0,110.0,93.0,28.78096439,0.0037340399903637678
M6K,165  JAMESON AVE ,82.0,1.852943765,42110.0,388.0,336.0,151.9413887,0.007979102350985513
M1P,1191  ELLESMERE RD ,27.0,2.739069796,45170.0,386.0,306.0,73.95488449,0.006774407792782821
M4Y,54  MAITLAND ST ,45.0,1.597563121,36319.0,288.0,249.0,71.89034045,0.006855915636443734
M3N,2850  JANE ST ,156.0,2.99633216,40846.0,151.0,129.0,467.427817,0.0031582039857023943
M6L,2597  KEELE ST ,39.0,2.75242387,20156.0,120.0,100.0,107.3445309,0.004961301845604287
M2H,4  TREE SPARROWAY  ,16.0,2.73317757,23396.0,357.0,321.0,43.73084112,0.013720294067361942
M4E,85  SILVER BIRCH AVE ,16.0,2.342560235,25473.0,495.0,433.0,37.48096376,0.016998390452636125
M4B,516  DAWES RD ,46.0,2.445407962,18612.0,247.0,209.0,112.4887663,0.011229314420803783
M4K,30  COSBURN AVE ,26.0,2.177892067,30913.0,456.0,407.0,56.62519374,0.013165981949341701
M1K,875  KENNEDY RD ,82.0,2.720368174,48175.0,283.0,227.0,223.0701903,0.004711987545407369
M8V,2307  LAKE SHORE BLVD W,38.0,1.933680845,44144.0,777.0,674.0,73.47987211,0.015268213120695904
M9A,50  CORDOVA AVE ,285.0,2.332696715,36642.0,730.0,643.0,664.8185638,0.017548168768080345
M6B,125  SHELBORNE AVE ,25.0,2.594707648,28534.0,310.0,273.0,64.8676912,0.009567533468844185
M8Y,317  PARK LAWN RD ,32.0,2.202123397,21986.0,458.0,388.0,70.4679487,0.017647593923405803
M9A,12  BEXHILL CRT ,14.0,2.332696715,36642.0,730.0,643.0,32.65775401,0.017548168768080345
M4X,325  BLEECKER ST ,327.0,2.01498886,19896.0,101.0,92.0,658.9013572,0.004624045034177724
M3N,4800  JANE ST ,97.0,2.99633216,40846.0,151.0,129.0,290.6442195,0.0031582039857023943
M6C,39  RAGLAN AVE ,101.0,2.353570027,23997.0,441.0,403.0,237.7105727,0.01679376588740259
M4C,332  CHISHOLM AVE ,12.0,2.423926092,46440.0,449.0,393.0,29.0871131,0.008462532299741601
M5P,1596-1598  BATHURST ST ,62.0,2.075180874,19791.0,541.0,495.0,128.6612142,0.02501136880400182
M6J,1176  QUEEN ST W,25.0,2.077978386,32111.0,385.0,367.0,51.94945965,0.011429105291021768
M4W,4  SHERBOURNE ST N,34.0,1.895180275,15296.0,624.0,506.0,64.43612935,0.033080543933054395
M6P,100  HIGH PARK AVE ,449.0,2.096324728,39870.0,493.0,413.0,941.2498029,0.01035866566340607
M4G,960  EGLINTON AVE E,16.0,2.426095568,19598.0,680.0,596.0,38.81752909,0.030411266455760793
M5S,131  BLOOR ST W,157.0,1.893324462,17074.0,165.0,164.0,297.2519405,0.009605247745109523
M5P,63  MAXWELL AVE ,33.0,2.075180874,19791.0,541.0,495.0,68.48096884,0.02501136880400182
M1K,644  KENNEDY RD ,18.0,2.720368174,48175.0,283.0,227.0,48.96662713,0.004711987545407369
M1P,2950  LAWRENCE AVE E,200.0,2.739069796,45170.0,386.0,306.0,547.8139592,0.006774407792782821
M4S,111  DAVISVILLE AVE ,371.0,1.956485782,30754.0,770.0,471.0,725.8562251,0.015315080965077714
M6A,104  RAJAH ST ,11.0,2.429703615,22380.0,211.0,179.0,26.72673977,0.007998212689901698
M6M,3561  EGLINTON AVE W,140.0,2.648652045,42148.0,214.0,185.0,370.8112863,0.004389294865711303
M1N,27  GLEN EVEREST RD ,11.0,2.413191892,22976.0,321.0,301.0,26.54511081,0.013100626740947075
M6K,102  TYNDALL AVE ,54.0,1.852943765,42110.0,388.0,336.0,100.0589633,0.007979102350985513
M6A,33  WASDALE CRES ,11.0,2.429703615,22380.0,211.0,179.0,26.72673977,0.007998212689901698
M2N,4  FOREST LANEWAY  ,277.0,2.199958989,75100.0,1595.0,1406.0,609.38864,0.018721704394141146
M6K,28  MAYNARD AVE ,20.0,1.852943765,42110.0,388.0,336.0,37.0588753,0.007979102350985513
M4V,312  LONSDALE RD ,19.0,1.891364082,19273.0,518.0,451.0,35.93591756,0.023400612255486952
M5R,1400  BATHURST ST ,113.0,1.892163236,26197.0,524.0,478.0,213.8144457,0.018246364087490936
M1B,51  GENERATION BLVD ,12.0,3.188007586,65555.0,721.0,559.0,38.25609103,0.00852719090839753
M8V,147  EIGHTH ST ,52.0,1.933680845,44144.0,777.0,674.0,100.5514039,0.015268213120695904
M5P,1520  BATHURST ST ,24.0,2.075180874,19791.0,541.0,495.0,49.80434098,0.02501136880400182
M8V,26  ALBERT AVE ,23.0,1.933680845,44144.0,777.0,674.0,44.47465944,0.015268213120695904
M6A,1049  LAWRENCE AVE W,20.0,2.429703615,22380.0,211.0,179.0,48.5940723,0.007998212689901698
M6A,50  NEPTUNE DR ,12.0,2.429703615,22380.0,211.0,179.0,29.15644338,0.007998212689901698
M6M,40  TRETHEWEY DR ,45.0,2.648652045,42148.0,214.0,185.0,119.189342,0.004389294865711303
M4R,115  EGLINTON AVE W,18.0,2.197232472,11909.0,352.0,313.0,39.5501845,0.026282643378957093
M3M,25  SEELEY DR ,71.0,2.616451308,24906.0,110.0,93.0,185.7680429,0.0037340399903637678
M8W,25  VILLA RD ,34.0,2.380450968,22381.0,408.0,368.0,80.93533291,0.01644251820740807
M1T,10  CHICHESTER PL ,220.0,2.615402056,34607.0,344.0,298.0,575.3884523,0.008610974658306124
M4J,325  SAMMON AVE ,26.0,2.408336761,35128.0,452.0,401.0,62.61675579,0.011415395126394898
M6K,1502  KING ST W,15.0,1.852943765,42110.0,388.0,336.0,27.79415648,0.007979102350985513
M4G,870  MILLWOOD RD ,11.0,2.426095568,19598.0,680.0,596.0,26.68705125,0.030411266455760793
M3A,1300  YORK MILLS RD ,112.0,2.617582083,34361.0,925.0,624.0,293.1691933,0.018160123395710253
M1T,2250  KENNEDY RD ,136.0,2.615402056,34607.0,344.0,298.0,355.6946796,0.008610974658306124
M4X,99  HOWARD ST ,239.0,2.01498886,19896.0,101.0,92.0,481.5823375,0.004624045034177724
M8V,17  STATION RD ,14.0,1.933680845,44144.0,777.0,674.0,27.07153183,0.015268213120695904
M4S,77  DAVISVILLE AVE ,483.0,1.956485782,30754.0,770.0,471.0,944.9826327,0.015315080965077714
M6B,655  BRIAR HILL AVE ,36.0,2.594707648,28534.0,310.0,273.0,93.40947533,0.009567533468844185
M1V,2319  MCNICOLL AVE ,130.0,3.184124796,50825.0,475.0,427.0,413.9362235,0.00840137727496311
M6K,130  JAMESON AVE ,108.0,1.852943765,42110.0,388.0,336.0,200.1179266,0.007979102350985513
M3H,4089  BATHURST ST ,10.0,2.601476265,38416.0,610.0,528.0,26.01476265,0.013744273219491879
M4R,118  MONTGOMERY AVE ,109.0,2.197232472,11909.0,352.0,313.0,239.4983394,0.026282643378957093
M8V,24  SECOND ST ,23.0,1.933680845,44144.0,777.0,674.0,44.47465944,0.015268213120695904
M6K,99  TYNDALL AVE ,70.0,1.852943765,42110.0,388.0,336.0,129.7060636,0.007979102350985513
M4G,888  EGLINTON AVE E,18.0,2.426095568,19598.0,680.0,596.0,43.66972022,0.030411266455760793
M6P,205  KEELE ST ,42.0,2.096324728,39870.0,493.0,413.0,88.04563858,0.01035866566340607
M4B,7  PARK VISTA  ,84.0,2.445407962,18612.0,247.0,209.0,205.4142688,0.011229314420803783
M1L,19  CRAIGTON DR ,38.0,2.853173023,35833.0,295.0,239.0,108.4205749,0.006669829486785924
M8V,2513  LAKE SHORE BLVD W,11.0,1.933680845,44144.0,777.0,674.0,21.2704893,0.015268213120695904
M1K,49  GILDER DR ,22.0,2.720368174,48175.0,283.0,227.0,59.84809983,0.004711987545407369
M6L,2420  KEELE ST ,11.0,2.75242387,20156.0,120.0,100.0,30.27666257,0.004961301845604287
M3C,150  THE DONWAY  W,65.0,2.438357851,39616.0,461.0,406.0,158.4932603,0.010248384491114702
M6C,227  VAUGHAN RD ,24.0,2.353570027,23997.0,441.0,403.0,56.48568065,0.01679376588740259
M1V,1580  SANDHURST CRCL ,238.0,3.184124796,50825.0,475.0,427.0,757.8217014,0.00840137727496311
M8V,2555  LAKE SHORE BLVD W,26.0,1.933680845,44144.0,777.0,674.0,50.27570197,0.015268213120695904
M4N,4000  YONGE ST ,305.0,2.579184067,16058.0,644.0,578.0,786.6511404,0.03599451986548761
M1L,64  HARRIS PARK DR ,11.0,2.853173023,35833.0,295.0,239.0,31.38490325,0.006669829486785924
M4P,66  BROADWAY AVE ,357.0,1.793115786,25057.0,378.0,309.0,640.1423356,0.012331883306062177
M5R,20  PRINCE ARTHUR AVE ,193.0,1.892163236,26197.0,524.0,478.0,365.1875045,0.018246364087490936
M1G,450 B  SCARBOROUGH GOLF CLUB RD ,112.0,2.995636575,30894.0,213.0,187.0,335.5112964,0.00605295526639477
M4V,21  LASCELLES BLVD ,173.0,1.891364082,19273.0,518.0,451.0,327.2059862,0.023400612255486952
M4V,5  MALLORY GDNS ,60.0,1.891364082,19273.0,518.0,451.0,113.4818449,0.023400612255486952
M4P,25  SHERWOOD AVE ,27.0,1.793115786,25057.0,378.0,309.0,48.41412622,0.012331883306062177
M4B,1001  O'CONNOR DR ,83.0,2.445407962,18612.0,247.0,209.0,202.9688608,0.011229314420803783
M5M,199  WILSON AVE ,46.0,2.748787062,25495.0,925.0,811.0,126.4442049,0.03181015885467739
M6B,2700  BATHURST ST ,149.0,2.594707648,28534.0,310.0,273.0,386.6114396,0.009567533468844185
M4A,5  WAKUNDA PL ,198.0,2.407425743,14589.0,143.0,115.0,476.6702971,0.007882651312632806
M4K,80  DANFORTH AVE ,131.0,2.177892067,30913.0,456.0,407.0,285.3038608,0.013165981949341701
M4K,646  BROADVIEW AVE ,13.0,2.177892067,30913.0,456.0,407.0,28.31259687,0.013165981949341701
M6G,858  DAVENPORT RD ,10.0,2.348066298,30600.0,394.0,356.0,23.48066298,0.011633986928104575
M6N,8  HECTOR AVE ,18.0,2.52268739,40252.0,279.0,240.0,45.40837302,0.005962436649110604
M8V,2  SUPERIOR AVE ,47.0,1.933680845,44144.0,777.0,674.0,90.88299972,0.015268213120695904
M3M,2808  KEELE ST ,54.0,2.616451308,24906.0,110.0,93.0,141.2883706,0.0037340399903637678
M1N,1475  KINGSTON RD ,14.0,2.413191892,22976.0,321.0,301.0,33.78468649,0.013100626740947075
M6S,494  RUNNYMEDE RD ,36.0,2.344079355,34029.0,751.0,678.0,84.38685678,0.019924182315084193
M6A,20  NEW HEIGHTS CRT ,78.0,2.429703615,22380.0,211.0,179.0,189.516882,0.007998212689901698
M4Y,40-50  ALEXANDER ST ,244.0,1.597563121,36319.0,288.0,249.0,389.8054015,0.006855915636443734
M5P,1862  BATHURST ST ,75.0,2.075180874,19791.0,541.0,495.0,155.6385656,0.02501136880400182
M3M,1533  WILSON AVE ,42.0,2.616451308,24906.0,110.0,93.0,109.8909549,0.0037340399903637678
M9C,306  THE WEST MALL  ,48.0,2.528566765,38725.0,481.0,417.0,121.3712047,0.010768237572627501
M8W,1  BIRCHLEA AVE ,10.0,2.380450968,22381.0,408.0,368.0,23.80450968,0.01644251820740807
M6M,2214  KEELE ST ,89.0,2.648652045,42148.0,214.0,185.0,235.730032,0.004389294865711303
M6A,24  HOTSPUR RD ,10.0,2.429703615,22380.0,211.0,179.0,24.29703615,0.007998212689901698
M6E,345  WESTMOUNT AVE ,29.0,2.537301374,37684.0,271.0,239.0,73.58173985,0.0063422142023139795
M4X,135  ROSE AVE ,239.0,2.01498886,19896.0,101.0,92.0,481.5823375,0.004624045034177724
M3H,12  KING HIGH AVE ,31.0,2.601476265,38416.0,610.0,528.0,80.64576422,0.013744273219491879
